batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b856405,doc,morphine,0.007976102,-4.70613E-05,0.990100461,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b856405,doc,hydromorphone,0.007553072,3.62545E-05,0.992271706,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b856405,doc,oxymorphone,0.008555389,-2.55911E-05,0.982799089,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b856405,doc,codeine,0.008687288,-2.3423E-05,0.992970983,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b856405,doc,hydrocodone,0.00846956,3.23832E-05,0.982689313,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b856405,doc,oxycodone,0.007128204,-6.9131E-06,0.98908707,TRUE,Alice,2017-12-09 01:57:27,2017-12-09 13:07:26,2017-12-09 13:47:26
b836377,happy,morphine,0.007096002,1.89025E-05,0.988490403,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b836377,happy,hydromorphone,0.00782325,-1.30317E-05,0.995757945,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b836377,happy,oxymorphone,0.006698074,8.10036E-06,0.989460761,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b836377,happy,codeine,0.007541609,3.12009E-06,0.995557505,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b836377,happy,hydrocodone,0.006864589,-2.1706E-06,0.995165116,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b836377,happy,oxycodone,0.006263992,4.56387E-05,0.992135851,TRUE,Xavier,2017-12-08 20:40:20,2017-12-09 10:05:13,2017-12-09 10:27:44
b742997,doc,morphine,0.007426227,-2.58928E-05,0.987301241,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b742997,doc,hydromorphone,0.008118938,2.11241E-06,0.99231558,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b742997,doc,oxymorphone,0.00738614,-4.66355E-06,0.99593811,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b742997,doc,codeine,0.008470932,1.05254E-05,0.996261663,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b742997,doc,hydrocodone,0.007092973,2.38822E-05,0.983718444,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b742997,doc,oxycodone,0.008058161,-6.22604E-06,0.997664291,TRUE,Yolanda,2017-12-08 21:03:34,2017-12-09 11:31:20,2017-12-09 12:14:18
b310647,happy,morphine,0.007131996,-5.46553E-05,0.988274618,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b310647,happy,hydromorphone,0.00683075,-1.94127E-05,0.98740226,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b310647,happy,oxymorphone,0.005981016,6.86534E-06,0.994386173,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b310647,happy,codeine,0.007006294,4.30598E-05,0.990886072,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b310647,happy,hydrocodone,0.006818046,6.68522E-05,0.981040616,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b310647,happy,oxycodone,0.007402285,2.36124E-05,0.992758089,TRUE,Charles,2017-12-08 23:02:23,2017-12-09 09:16:27,2017-12-09 09:51:48
b380478,grumpy,morphine,0.007073844,-5.62954E-05,0.991077493,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b380478,grumpy,hydromorphone,0.007168423,-7.31433E-06,0.992129431,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b380478,grumpy,oxymorphone,0.007447978,8.26207E-06,0.990148592,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b380478,grumpy,codeine,0.00723953,3.79793E-05,0.991397636,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b380478,grumpy,hydrocodone,0.006679665,-3.5434E-05,0.985566027,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b380478,grumpy,oxycodone,0.007413117,8.79412E-06,0.997930562,TRUE,Alice,2017-12-08 20:00:55,2017-12-09 11:15:39,2017-12-09 11:56:05
b273409,sneezy,morphine,0.007338534,-3.60538E-06,0.988192639,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b273409,sneezy,hydromorphone,0.007302511,-1.08417E-05,0.990200767,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b273409,sneezy,oxymorphone,0.006986988,1.93993E-05,0.992925593,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b273409,sneezy,codeine,0.007018387,3.30665E-05,0.994587606,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b273409,sneezy,hydrocodone,0.007055933,5.79737E-05,0.990615723,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b273409,sneezy,oxycodone,0.00688533,-2.95101E-05,0.992153795,TRUE,Yolanda,2017-12-08 23:29:56,2017-12-09 13:30:29,2017-12-09 14:13:28
b380943,grumpy,morphine,0.00690707,-4.50074E-05,0.994408228,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b380943,grumpy,hydromorphone,0.00689341,-5.53462E-07,0.996953389,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b380943,grumpy,oxymorphone,0.006897166,8.1072E-06,0.983858177,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b380943,grumpy,codeine,0.00641061,-2.47995E-05,0.987507232,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b380943,grumpy,hydrocodone,0.007118486,4.97376E-06,0.992908297,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b380943,grumpy,oxycodone,0.00638742,4.96637E-05,0.981865976,TRUE,Zachary,2017-12-09 00:14:45,2017-12-09 10:49:40,2017-12-09 11:08:15
b111041,sleepy,morphine,0.007146932,-6.00795E-05,0.980826983,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b111041,sleepy,hydromorphone,0.007219674,3.18314E-05,0.993046948,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b111041,sleepy,oxymorphone,0.001442359,4.82654E-06,0.982228793,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b111041,sleepy,codeine,0.007294623,1.66968E-05,0.983976612,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b111041,sleepy,hydrocodone,0.006786907,4.14081E-05,0.9940839,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b111041,sleepy,oxycodone,0.007568388,-5.64541E-05,0.986872236,TRUE,Yolanda,2017-12-08 22:39:31,2017-12-09 11:14:27,2017-12-09 11:34:11
b613858,grumpy,morphine,0.007143927,1.96089E-05,0.984564061,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b613858,grumpy,hydromorphone,0.006555224,-7.14827E-06,0.991991924,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b613858,grumpy,oxymorphone,0.00664998,-5.42334E-05,0.982008412,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b613858,grumpy,codeine,0.007420807,-3.13477E-05,0.991339823,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b613858,grumpy,hydrocodone,0.006878927,-8.73299E-06,0.997111109,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b613858,grumpy,oxycodone,0.006983707,1.69145E-05,0.985622121,TRUE,Yolanda,2017-12-08 22:55:01,2017-12-09 09:48:50,2017-12-09 10:25:52
b302494,grumpy,morphine,0.006832714,3.2386E-05,0.993508113,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b302494,grumpy,hydromorphone,0.006261689,-2.72084E-05,0.992862555,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b302494,grumpy,oxymorphone,0.007098748,-3.72991E-05,0.981394061,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b302494,grumpy,codeine,0.006172906,-5.63882E-06,0.990880158,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b302494,grumpy,hydrocodone,0.006547606,2.74425E-05,0.984247168,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b302494,grumpy,oxycodone,0.007161388,-4.4103E-06,0.988848518,TRUE,Alice,2017-12-08 22:44:23,2017-12-09 13:39:58,2017-12-09 14:10:01
b388147,dopey,morphine,0.007161306,4.78527E-05,0.993440093,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b388147,dopey,hydromorphone,0.006548672,-3.17666E-05,0.987189001,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b388147,dopey,oxymorphone,0.007013421,4.10843E-05,0.991164096,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b388147,dopey,codeine,0.006623123,-3.67612E-05,0.981948357,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b388147,dopey,hydrocodone,0.0071266,4.52645E-05,0.991888113,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b388147,dopey,oxycodone,0.006884148,-2.11226E-05,0.996997614,TRUE,Charles,2017-12-08 22:48:51,2017-12-09 12:15:00,2017-12-09 12:34:55
b248477,happy,morphine,0.007467433,2.03101E-05,0.990321224,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b248477,happy,hydromorphone,0.007201896,-6.01053E-06,0.988021104,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b248477,happy,oxymorphone,0.0069507,-6.56105E-06,0.99678009,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b248477,happy,codeine,0.00677423,-7.72336E-06,0.994468859,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b248477,happy,hydrocodone,0.006712172,1.78591E-05,0.989871323,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b248477,happy,oxycodone,0.007026483,5.00423E-05,0.986828327,TRUE,Yolanda,2017-12-08 23:26:52,2017-12-09 11:07:41,2017-12-09 11:42:33
b674974,bashful,morphine,0.007138178,5.7646E-05,0.985780024,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b674974,bashful,hydromorphone,0.006795905,-4.28255E-05,0.992268696,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b674974,bashful,oxymorphone,0.006513812,6.30904E-05,0.984387512,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b674974,bashful,codeine,0.007059068,-9.48393E-07,0.988479221,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b674974,bashful,hydrocodone,0.006848908,-2.62573E-05,0.993386384,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b674974,bashful,oxycodone,0.006770758,2.00046E-05,0.983137684,TRUE,Yolanda,2017-12-08 22:05:32,2017-12-09 13:23:10,2017-12-09 13:42:40
b699929,bashful,morphine,0.006956853,-1.3918E-05,0.994088917,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b699929,bashful,hydromorphone,0.007448509,-1.55337E-05,0.997683205,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b699929,bashful,oxymorphone,0.00702341,4.83728E-05,0.99311433,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b699929,bashful,codeine,0.006846591,-2.36988E-05,0.995746557,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b699929,bashful,hydrocodone,0.007487663,-2.36835E-05,0.991205047,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b699929,bashful,oxycodone,0.006487675,-3.76849E-05,0.984852916,TRUE,Brad,2017-12-08 21:41:25,2017-12-09 11:19:58,2017-12-09 11:43:59
b210027,happy,morphine,0.007468466,2.0043E-05,0.996650397,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b210027,happy,hydromorphone,0.005879787,3.23455E-05,0.990801605,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b210027,happy,oxymorphone,0.007283483,-4.3639E-05,0.983989975,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b210027,happy,codeine,0.007479627,1.70834E-05,0.986195266,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b210027,happy,hydrocodone,0.007000604,4.42663E-06,0.995662178,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b210027,happy,oxycodone,0.006967961,1.67762E-05,0.996215782,TRUE,Yolanda,2017-12-08 22:00:52,2017-12-09 12:03:00,2017-12-09 12:39:29
b651551,grumpy,morphine,0.006750938,6.17674E-05,0.98567223,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b651551,grumpy,hydromorphone,0.006731493,3.96608E-05,0.993681221,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b651551,grumpy,oxymorphone,0.00747562,5.15354E-05,0.984848733,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b651551,grumpy,codeine,0.007847705,-3.68743E-05,0.981139092,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b651551,grumpy,hydrocodone,0.007628364,3.11405E-06,0.990792084,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b651551,grumpy,oxycodone,0.007216825,-3.53751E-06,0.999138238,TRUE,Yolanda,2017-12-10 01:04:17,2017-12-10 13:47:13,2017-12-10 14:21:32
b366744,dopey,morphine,0.006787313,6.86276E-06,0.993911764,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b366744,dopey,hydromorphone,0.007034658,-4.99365E-06,0.994998029,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b366744,dopey,oxymorphone,0.006582395,-1.14563E-05,0.983159272,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b366744,dopey,codeine,0.007198002,1.62351E-05,0.985190159,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b366744,dopey,hydrocodone,0.006625964,-7.10855E-06,0.988258926,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b366744,dopey,oxycodone,0.006775661,2.37324E-05,0.992754828,TRUE,Xavier,2017-12-09 22:19:04,2017-12-10 11:11:03,2017-12-10 11:53:48
b348110,dopey,morphine,0.006363762,3.73012E-05,0.989746598,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b348110,dopey,hydromorphone,0.007207098,2.09364E-06,0.997622791,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b348110,dopey,oxymorphone,0.006839083,-1.78586E-05,0.989379477,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b348110,dopey,codeine,0.007115978,7.46416E-05,0.987312215,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b348110,dopey,hydrocodone,0.006760313,7.64289E-06,0.983666111,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b348110,dopey,oxycodone,0.006760127,-4.7004E-08,0.993922936,TRUE,Xavier,2017-12-09 20:18:37,2017-12-10 12:06:33,2017-12-10 12:41:02
b304235,sleepy,morphine,0.007453557,-3.87235E-05,0.98425623,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b304235,sleepy,hydromorphone,0.006435811,7.19186E-06,0.985706827,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b304235,sleepy,oxymorphone,0.001397267,-1.0275E-05,0.983689434,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b304235,sleepy,codeine,0.006931234,-5.45466E-05,0.9893191,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b304235,sleepy,hydrocodone,0.007513858,2.68306E-05,0.994065602,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b304235,sleepy,oxycodone,0.006791902,-3.9969E-05,0.988907595,TRUE,Zachary,2017-12-09 22:29:48,2017-12-10 13:09:44,2017-12-10 13:37:15
b160234,doc,morphine,0.009013798,-2.82529E-05,0.989875709,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b160234,doc,hydromorphone,0.007572942,-1.84549E-05,0.989721817,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b160234,doc,oxymorphone,0.007695551,-2.78879E-05,0.994161654,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b160234,doc,codeine,0.008231067,-2.44345E-05,0.99481387,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b160234,doc,hydrocodone,0.008480532,1.14988E-05,0.98660457,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b160234,doc,oxycodone,0.007893517,-6.06474E-06,0.994147759,TRUE,Alice,2017-12-09 21:13:39,2017-12-10 13:32:56,2017-12-10 13:48:37
b480309,bashful,morphine,0.006576053,-3.17032E-05,0.995096102,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b480309,bashful,hydromorphone,0.007798479,-2.16006E-05,0.98392006,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b480309,bashful,oxymorphone,0.006542981,-2.37006E-05,0.997402746,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b480309,bashful,codeine,0.006759769,3.14517E-05,0.988745379,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b480309,bashful,hydrocodone,0.006960127,2.49502E-05,0.995842739,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b480309,bashful,oxycodone,0.007286139,1.05968E-05,0.996132924,TRUE,Charles,2017-12-10 00:22:18,2017-12-10 09:17:36,2017-12-10 09:42:13
b493348,doc,morphine,0.008734709,6.89254E-06,0.999047479,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b493348,doc,hydromorphone,0.007219642,8.03768E-06,0.982206917,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b493348,doc,oxymorphone,0.007978123,2.38048E-05,0.997144084,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b493348,doc,codeine,0.007943323,1.34036E-06,0.989514277,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b493348,doc,hydrocodone,0.00718468,3.15038E-05,0.988882529,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b493348,doc,oxycodone,0.008172642,9.74308E-06,0.989435752,TRUE,Brad,2017-12-10 01:36:03,2017-12-10 10:32:27,2017-12-10 10:48:02
b519910,happy,morphine,0.006703435,4.7949E-05,0.989872154,TRUE,Xavier,2017-12-09 23:25:42,2017-12-10 12:07:30,2017-12-10 12:28:00
b519910,happy,hydromorphone,0.00661245,2.15622E-05,0.990393285,TRUE,Xavier,2017-12-09 23:25:42,2017-12-10 12:07:30,2017-12-10 12:28:00
b519910,happy,oxymorphone,0.006987164,7.44985E-05,0.983825104,TRUE,Xavier,2017-12-09 23:25:42,2017-12-10 12:07:30,2017-12-10 12:28:00
b519910,happy,codeine,0.006311221,-3.85081E-05,0.990750771,TRUE,Xavier,2017-12-09 23:25:42,2017-12-10 12:07:30,2017-12-10 12:28:00
