batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b414843,sleepy,morphine,0.006780789,-1.25509E-05,0.989350642,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b414843,sleepy,hydromorphone,0.007453882,-3.7454E-05,0.984200496,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b414843,sleepy,oxymorphone,0.006438218,-1.08697E-05,0.992538793,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b414843,sleepy,codeine,0.006398592,3.4541E-05,0.985198372,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b414843,sleepy,hydrocodone,0.007066939,1.05082E-05,0.992459901,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b414843,sleepy,oxycodone,0.007602279,4.74427E-05,0.993820266,TRUE,Charles,2017-03-09 21:32:54,2017-03-10 12:07:51,2017-03-10 12:49:55
b593856,sneezy,morphine,0.007229192,-4.642E-07,0.993019118,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b593856,sneezy,hydromorphone,0.006837039,2.64492E-05,0.996520067,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b593856,sneezy,oxymorphone,0.007412155,-3.43276E-05,0.989395303,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b593856,sneezy,codeine,0.006795009,-1.8686E-05,0.994375736,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b593856,sneezy,hydrocodone,0.007126984,-4.38995E-05,0.99248783,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b593856,sneezy,oxycodone,0.006793742,4.6533E-05,0.991157994,TRUE,Yolanda,2017-03-09 21:40:55,2017-03-10 11:32:12,2017-03-10 12:16:25
b690645,sneezy,morphine,0.007298646,4.57331E-05,0.985972814,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b690645,sneezy,hydromorphone,0.007172768,3.48163E-05,0.986197564,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b690645,sneezy,oxymorphone,0.006565466,8.82601E-07,0.996405162,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b690645,sneezy,codeine,0.00674729,2.44025E-05,0.987854638,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b690645,sneezy,hydrocodone,0.006629789,2.1787E-05,0.998440443,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b690645,sneezy,oxycodone,0.00728509,-7.95512E-06,0.993521148,TRUE,Charles,2017-03-10 01:56:58,2017-03-10 13:12:16,2017-03-10 13:31:22
b168516,bashful,morphine,0.007293841,-4.19008E-05,0.987429567,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b168516,bashful,hydromorphone,0.00686328,-2.99805E-05,0.99610462,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b168516,bashful,oxymorphone,0.007037265,-1.13324E-05,0.996505699,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b168516,bashful,codeine,0.007225261,6.15962E-06,0.995210172,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b168516,bashful,hydrocodone,0.006485352,1.15202E-05,0.99592475,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b168516,bashful,oxycodone,0.006756027,-1.92224E-05,0.993569181,TRUE,Walter,2017-03-09 21:59:37,2017-03-10 11:12:06,2017-03-10 11:31:39
b188026,happy,morphine,0.006654689,-1.09121E-05,0.990778465,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b188026,happy,hydromorphone,0.006801281,-3.01439E-05,0.98905885,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b188026,happy,oxymorphone,0.007125982,-1.23465E-05,0.995536809,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b188026,happy,codeine,0.007151495,3.60987E-05,0.988880706,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b188026,happy,hydrocodone,0.006722963,-2.71061E-05,0.982233054,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b188026,happy,oxycodone,0.007116328,-2.92525E-05,0.994511953,TRUE,Alice,2017-03-09 20:32:54,2017-03-10 09:27:38,2017-03-10 10:01:46
b225729,sneezy,morphine,0.007322015,6.44687E-06,0.981660825,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b225729,sneezy,hydromorphone,0.007256578,-4.33184E-06,0.995228306,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b225729,sneezy,oxymorphone,0.007003747,4.29176E-05,0.980124944,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b225729,sneezy,codeine,0.007175109,2.05833E-06,0.992077809,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b225729,sneezy,hydrocodone,0.006605281,3.92978E-05,0.984686666,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b225729,sneezy,oxycodone,0.007270171,-4.0946E-05,0.993044573,TRUE,Alice,2017-03-09 21:46:00,2017-03-10 11:45:40,2017-03-10 12:02:19
b606309,sleepy,morphine,0.007315753,4.24357E-05,0.991823542,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b606309,sleepy,hydromorphone,0.006895931,-4.8874E-05,0.992053565,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b606309,sleepy,oxymorphone,0.007098636,5.45706E-05,0.991183178,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b606309,sleepy,codeine,0.007061116,-4.23087E-06,0.997471718,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b606309,sleepy,hydrocodone,0.006809921,2.54446E-05,0.991489387,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b606309,sleepy,oxycodone,0.007531435,1.03484E-05,0.991917065,TRUE,Alice,2017-03-10 01:46:48,2017-03-10 09:40:16,2017-03-10 10:24:05
b543568,bashful,morphine,0.007121038,-1.85917E-05,0.994026134,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b543568,bashful,hydromorphone,0.007687095,-3.27025E-05,0.994918329,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b543568,bashful,oxymorphone,0.007284615,2.38793E-05,0.984023036,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b543568,bashful,codeine,0.007375829,-4.17983E-05,0.991382127,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b543568,bashful,hydrocodone,0.007081156,-2.58814E-05,0.995637647,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b543568,bashful,oxycodone,0.006919909,1.89166E-05,0.989531825,TRUE,Yolanda,2017-03-10 00:32:02,2017-03-10 12:40:03,2017-03-10 12:58:14
b666900,grumpy,morphine,0.007283668,-3.59059E-05,0.982028353,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b666900,grumpy,hydromorphone,0.006957008,-8.43397E-06,0.984007815,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b666900,grumpy,oxymorphone,0.00709599,-1.73844E-05,0.994401608,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b666900,grumpy,codeine,0.007059986,1.43767E-05,0.984553407,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b666900,grumpy,hydrocodone,0.007539316,1.57548E-05,0.995806093,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b666900,grumpy,oxycodone,0.007742733,2.47991E-05,0.992086571,TRUE,Brad,2017-03-09 23:40:56,2017-03-10 09:32:46,2017-03-10 10:13:33
b117311,happy,morphine,0.006543934,-4.85658E-05,0.984254092,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b117311,happy,hydromorphone,0.006532208,9.9067E-06,0.990754691,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b117311,happy,oxymorphone,0.006449705,-2.22031E-05,0.989054343,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b117311,happy,codeine,0.006621149,-1.26527E-06,0.99509539,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b117311,happy,hydrocodone,0.006978022,2.94005E-05,0.984892768,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b117311,happy,oxycodone,0.007161658,-2.17862E-05,0.989010451,TRUE,Alice,2017-03-09 23:34:30,2017-03-10 12:39:19,2017-03-10 13:20:00
b224747,bashful,morphine,0.006612818,-2.33472E-05,0.987650024,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b224747,bashful,hydromorphone,0.007283317,-3.45489E-05,0.991284495,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b224747,bashful,oxymorphone,0.006622881,-2.21888E-05,0.980039078,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b224747,bashful,codeine,0.006693987,-4.73437E-05,0.991233081,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b224747,bashful,hydrocodone,0.006923166,-1.00312E-05,0.998868802,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b224747,bashful,oxycodone,0.007067643,-8.14782E-05,0.984581479,TRUE,Brad,2017-03-10 00:56:36,2017-03-10 10:17:01,2017-03-10 10:41:07
b422393,sneezy,morphine,0.007345735,4.70225E-05,0.983770215,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b422393,sneezy,hydromorphone,0.006561608,4.94494E-06,0.982235516,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b422393,sneezy,oxymorphone,0.006806335,-1.11713E-05,0.988308677,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b422393,sneezy,codeine,0.007375203,-7.52287E-06,0.995540602,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b422393,sneezy,hydrocodone,0.00684891,-2.51064E-06,0.996694509,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b422393,sneezy,oxycodone,0.007103845,-4.41614E-05,0.988675973,TRUE,Yolanda,2017-03-09 20:51:15,2017-03-10 13:50:53,2017-03-10 14:06:10
b857053,bashful,morphine,0.006854925,-1.3383E-05,0.994381375,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b857053,bashful,hydromorphone,0.007059406,-5.45813E-05,0.982491043,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b857053,bashful,oxymorphone,0.00742967,1.9918E-05,0.9807813,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b857053,bashful,codeine,0.007027326,3.80512E-05,0.9926209,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b857053,bashful,hydrocodone,0.0068933,-1.90191E-05,0.991170385,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b857053,bashful,oxycodone,0.007466345,4.11952E-05,0.989659596,TRUE,Charles,2017-03-09 20:29:37,2017-03-10 10:47:29,2017-03-10 11:29:12
b804122,grumpy,morphine,0.006374772,1.23607E-05,0.985768489,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b804122,grumpy,hydromorphone,0.00709263,2.70828E-05,0.994030106,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b804122,grumpy,oxymorphone,0.006345865,4.96156E-05,0.987784234,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b804122,grumpy,codeine,0.006740882,2.99075E-05,0.991259792,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b804122,grumpy,hydrocodone,0.00697351,7.81945E-05,0.981812541,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b804122,grumpy,oxycodone,0.007133463,-6.06828E-05,0.984782483,TRUE,Brad,2017-03-09 20:27:23,2017-03-10 12:46:39,2017-03-10 13:26:13
b465864,doc,morphine,0.008601479,2.62932E-05,0.993308587,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b465864,doc,hydromorphone,0.009096418,2.17189E-05,0.987944756,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b465864,doc,oxymorphone,0.006782137,1.01025E-05,0.99136737,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b465864,doc,codeine,0.008588962,8.52785E-05,0.980897489,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b465864,doc,hydrocodone,0.008848356,1.32994E-05,0.991802669,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b465864,doc,oxycodone,0.008501378,-2.37433E-05,0.98859909,TRUE,Zachary,2017-03-10 20:27:31,2017-03-11 10:21:35,2017-03-11 10:45:04
b222032,bashful,morphine,0.006324817,-2.55874E-05,0.995593948,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b222032,bashful,hydromorphone,0.00661077,-2.7299E-05,0.990212451,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b222032,bashful,oxymorphone,0.00684358,-3.0526E-05,0.991993652,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b222032,bashful,codeine,0.006975047,-4.52678E-05,0.986871556,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b222032,bashful,hydrocodone,0.006986351,1.64638E-05,0.989005839,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b222032,bashful,oxycodone,0.006726649,2.82608E-06,0.986043425,TRUE,Walter,2017-03-10 21:14:08,2017-03-11 12:28:49,2017-03-11 13:10:13
b300384,bashful,morphine,0.006819484,-4.0471E-05,0.992648514,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b300384,bashful,hydromorphone,0.007002289,2.57863E-05,0.984704163,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b300384,bashful,oxymorphone,0.007329748,-3.36966E-05,0.983956344,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b300384,bashful,codeine,0.006650893,-8.31671E-06,0.987034928,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b300384,bashful,hydrocodone,0.007354799,2.49777E-06,0.998054282,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b300384,bashful,oxycodone,0.007450382,2.79687E-05,0.990133212,TRUE,Alice,2017-03-10 20:06:46,2017-03-11 11:31:29,2017-03-11 11:46:39
b223985,sleepy,morphine,0.006410047,-1.7605E-05,0.993472722,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b223985,sleepy,hydromorphone,0.007323486,7.29925E-05,0.982956311,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b223985,sleepy,oxymorphone,0.006631882,2.00801E-05,0.994801649,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b223985,sleepy,codeine,0.006629552,-3.61578E-05,0.985864784,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b223985,sleepy,hydrocodone,0.00764495,-3.00776E-05,0.992325449,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b223985,sleepy,oxycodone,0.006735057,-4.80732E-05,0.98343649,TRUE,Walter,2017-03-11 00:04:46,2017-03-11 12:32:16,2017-03-11 12:56:19
b281551,happy,morphine,0.007331727,4.44149E-05,0.981430233,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b281551,happy,hydromorphone,0.007584918,4.42336E-06,0.995064382,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b281551,happy,oxymorphone,0.006446476,-4.56101E-05,0.988620509,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b281551,happy,codeine,0.006864307,4.57191E-05,0.981941864,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b281551,happy,hydrocodone,0.007597168,-2.42505E-06,0.989228749,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b281551,happy,oxycodone,0.006811001,2.42909E-05,0.986184393,TRUE,Charles,2017-03-10 20:34:24,2017-03-11 09:15:35,2017-03-11 09:54:28
b862242,bashful,morphine,0.0070663,-4.4005E-05,0.983508023,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b862242,bashful,hydromorphone,0.007047743,2.29067E-05,0.984150428,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b862242,bashful,oxymorphone,0.006572138,5.58492E-08,0.990125199,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b862242,bashful,codeine,0.007627916,1.00979E-05,0.991753353,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b862242,bashful,hydrocodone,0.007425561,4.57294E-05,0.988113415,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b862242,bashful,oxycodone,0.007160415,-4.39877E-05,0.99428257,TRUE,Charles,2017-03-11 00:38:38,2017-03-11 09:33:03,2017-03-11 09:55:37
b258045,bashful,morphine,0.007280988,-2.4801E-05,0.985551342,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b258045,bashful,hydromorphone,0.00764516,-2.17992E-05,0.995711376,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b258045,bashful,oxymorphone,0.006671733,-1.99371E-05,0.982675767,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b258045,bashful,codeine,0.007175402,-5.12897E-06,0.990116653,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b258045,bashful,hydrocodone,0.006897928,-1.68592E-05,0.983209997,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b258045,bashful,oxycodone,0.006962895,-4.45361E-05,0.990041976,TRUE,Charles,2017-03-11 00:20:57,2017-03-11 09:45:44,2017-03-11 10:18:20
b318278,bashful,morphine,0.006840597,4.33916E-05,0.993066466,TRUE,Alice,2017-03-11 01:58:49,2017-03-11 10:11:50,2017-03-11 10:46:07
b318278,bashful,hydromorphone,0.006942191,4.86702E-05,0.983570536,TRUE,Alice,2017-03-11 01:58:49,2017-03-11 10:11:50,2017-03-11 10:46:07
b318278,bashful,oxymorphone,0.007401483,3.39713E-05,0.992550141,TRUE,Alice,2017-03-11 01:58:49,2017-03-11 10:11:50,2017-03-11 10:46:07
b318278,bashful,codeine,0.007058797,2.23013E-06,0.989244381,TRUE,Alice,2017-03-11 01:58:49,2017-03-11 10:11:50,2017-03-11 10:46:07
